Unnamed: 0,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
Rk,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,01-Mar,PPA,CrsPA,Prog
1725,1990,2418,82.3,32120,10445,1135,1265,89.7,636,740,85.9,180,311,57.9,9,10.8,-1.8,77,259,145,11,317
1726,913,1239,73.7,15959,4240,439,527,83.3,343,435,78.9,103,216,47.7,4,2.9,1.1,35,63,41,5,107
1727,1024,1253,81.7,18826,5553,450,502,89.6,441,511,86.3,119,191,62.3,1,1.7,-0.7,13,73,22,11,88
1728,397,447,88.8,8382,2326,124,129,96.1,205,226,90.7,65,86,75.6,0,0.1,-0.1,2,17,0,0,14
1729,216,260,83.1,3599,654,109,121,90.1,72,87,82.8,26,38,68.4,0,0.1,-0.1,2,17,7,0,17
1730,299,337,88.7,5610,968,121,134,90.3,135,141,95.7,36,45,80,0,0,0,1,15,0,0,17
1731,528,662,79.8,10261,2593,210,236,89,225,256,87.9,83,151,55,0,0.8,-0.8,12,40,4,1,40
1732,2,4,50,65,43,0,0,0,1,1,100,1,2,50,0,0,0,0,1,0,0,0
1733,11,15,73.3,158,39,5,6,83.3,5,6,83.3,1,1,100,0,0,0,0,0,0,0,0
1734,490,672,72.9,10046,3852,178,211,84.4,227,280,81.1,79,157,50.3,4,3.2,0.8,18,23,15,10,43
1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,8,9,88.9,199,4,3,3,100,4,5,80,1,1,100,0,0,0,0,0,0,0,0
1737,749,913,82,17394,5538,157,169,92.9,435,484,89.9,153,249,61.4,0,0.1,-0.1,1,53,7,2,48
1738,136,200,68,2253,450,80,98,81.6,37,59,62.7,16,30,53.3,0,0.7,-0.7,8,6,4,3,7
1739,1443,1657,87.1,29961,9601,440,495,88.9,760,833,91.2,232,297,78.1,1,0.3,0.7,6,112,3,0,97
1740,221,302,73.2,3129,386,115,150,76.7,71,93,76.3,14,21,66.7,1,1.2,-0.2,7,11,4,1,14
1741,1407,1802,78.1,27319,7484,576,698,82.5,578,683,84.6,213,332,64.2,9,6.4,2.6,41,138,66,16,161
1742,121,179,67.6,3520,2150,21,21,100,68,69,98.6,31,88,35.2,0,0,0,0,6,0,0,0
1743,695,768,90.5,15764,4289,187,199,94,348,362,96.1,154,195,79,0,0,0,0,29,1,1,24
1744,1029,1269,81.1,20757,6655,376,424,88.7,460,537,85.7,173,260,66.5,1,1.3,-0.3,20,104,13,2,108
1745,416,535,77.8,8696,2524,152,168,90.5,179,210,85.2,77,137,56.2,1,2.1,-1.1,20,38,13,1,40
1746,424,577,73.5,6344,1133,262,318,82.4,118,160,73.8,31,56,55.4,3,1.7,1.3,13,27,6,0,26
1747,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1748,9,10,90,164,44,6,6,100,1,1,100,2,3,66.7,0,0,0,1,0,0,0,0
1749,19,25,76,306,67,13,14,92.9,4,4,100,2,5,40,0,0,0,0,1,0,0,1
1750,775,913,84.9,14652,4241,331,359,92.2,331,369,89.7,105,146,71.9,1,1.2,-0.2,13,76,26,5,89
1751,455,614,74.1,6191,1096,285,359,79.4,102,148,68.9,29,45,64.4,3,1.5,1.5,12,18,5,1,28
1752,1115,1227,90.9,23055,6367,294,313,93.9,634,664,95.5,160,214,74.8,0,0,0,0,49,0,0,45
1753,186,257,72.4,2866,533,99,125,79.2,69,88,78.4,11,26,42.3,0,0.5,-0.5,5,11,5,0,17
1754,111,139,79.9,1589,332,66,73,90.4,40,49,81.6,3,12,25,0,0,0,0,11,2,0,4
1755,1262,1585,79.6,29862,11824,288,324,88.9,707,768,92.1,257,462,55.6,2,0.6,1.4,7,120,6,2,108
1756,1550,1686,91.9,26273,7559,723,756,95.6,697,736,94.7,107,153,69.9,2,1,1,8,118,12,2,58
1757,280,472,59.3,4553,1132,150,213,70.4,94,165,57,22,49,44.9,1,1.8,-0.8,11,20,7,1,33
1758,824,1053,78.3,15676,6693,351,398,88.2,363,425,85.4,103,194,53.1,3,1.3,1.7,14,52,31,15,85
1759,321,408,78.7,5229,1252,170,202,84.2,110,134,82.1,31,49,63.3,2,2.5,-0.5,14,30,21,1,44
1760,701,935,75,11958,5314,356,396,89.9,263,349,75.4,67,153,43.8,2,1.3,0.7,13,58,16,9,58
1761,341,436,78.2,9348,5673,66,66,100,160,165,97,113,202,55.9,0,0,0,0,2,0,0,1
1762,547,779,70.2,8913,5507,274,322,85.1,220,308,71.4,40,92,43.5,1,0.4,0.6,3,50,10,6,55
1763,292,384,76,3977,615,181,223,81.2,76,107,71,16,24,66.7,3,2.6,0.4,22,12,13,1,20
1764,1118,1242,90,26991,8281,220,231,95.2,606,642,94.4,281,351,80.1,0,0,0,3,44,1,0,40
1765,842,1126,74.8,17180,5985,308,365,84.4,375,447,83.9,150,270,55.6,2,1.9,0.1,23,63,28,14,81
1766,937,1230,76.2,15719,4067,482,588,82,345,428,80.6,92,145,63.4,10,9,1,50,71,48,5,121
1767,200,268,74.6,2874,870,118,135,87.4,71,90,78.9,6,24,25,0,0.2,-0.2,3,17,7,0,21
1768,31,54,57.4,472,59,22,35,62.9,6,11,54.5,3,7,42.9,0,0.1,-0.1,2,3,0,0,2
1769,28,48,58.3,391,43,22,30,73.3,3,9,33.3,2,3,66.7,0,0,0,1,1,0,0,0
1770,2005,2308,86.9,38313,10980,931,1014,91.8,720,804,89.6,324,414,78.3,3,4.2,-1.2,49,231,62,7,219
1771,285,401,71.1,4189,823,172,217,79.3,69,103,67,25,43,58.1,2,3.9,-1.9,28,17,15,1,30
1772,833,987,84.4,14422,3121,409,451,90.7,304,342,88.9,95,144,66,1,1,0,12,65,11,2,60
1773,796,886,89.8,18042,5787,190,205,92.7,446,474,94.1,157,195,80.5,0,0,0,2,41,3,0,46
1774,23,30,76.7,307,57,16,20,80,6,7,85.7,1,1,100,0,0,0,1,2,0,0,0
1775,182,227,80.2,2950,874,89,101,88.1,74,87,85.1,14,26,53.8,0,0.3,-0.3,3,12,5,3,16
1776,519,708,73.3,9655,4870,229,264,86.7,213,265,80.4,69,150,46,0,0.7,-0.7,10,30,14,10,44
1777,56,70,80,1012,301,22,26,84.6,32,38,84.2,2,4,50,0,0,0,0,0,0,0,1
1778,294,471,62.4,4509,1329,178,243,73.3,87,149,58.4,22,38,57.9,2,2.2,-0.2,21,36,17,1,51
1779,782,1009,77.5,12507,4811,436,487,89.5,260,336,77.4,69,142,48.6,5,2.5,2.5,22,35,21,14,81
1780,851,1091,78,16123,4895,368,424,86.8,362,426,85,109,197,55.3,4,2.7,1.3,24,52,34,14,93
1781,24,34,70.6,322,75,16,18,88.9,7,13,53.8,1,1,100,0,0.1,-0.1,2,1,0,0,1
1782,1055,1267,83.3,19966,4815,453,502,90.2,418,469,89.1,157,247,63.6,5,3.4,1.6,38,91,22,2,101
1783,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1784,13,18,72.2,194,35,5,7,71.4,6,6,100,0,1,0,0,0,0,1,1,0,0,1
1785,935,1141,81.9,19875,4665,326,374,87.2,423,492,86,176,246,71.5,0,1.3,-1.3,16,94,13,5,77
1786,52,85,61.2,761,126,29,47,61.7,17,24,70.8,3,6,50,0,0.1,-0.1,2,5,0,0,5
1787,542,679,79.8,10811,3179,208,243,85.6,248,276,89.9,81,135,60,0,1.2,-1.2,12,60,9,2,76
1788,151,224,67.4,2035,600,98,122,80.3,40,57,70.2,7,15,46.7,0,0.3,-0.3,4,5,3,1,9
1789,981,1212,80.9,16601,6468,478,532,89.8,417,485,86,71,144,49.3,1,1.2,-0.2,10,41,14,4,60
1790,2,3,66.7,55,1,0,0,0,1,2,50,1,1,100,0,0,0,0,0,0,0,0
1791,786,1236,63.6,25590,14961,122,122,100,290,296,98,368,810,45.4,0,0,0,0,5,0,0,2
1792,518,745,69.5,12790,4186,163,200,81.5,209,259,80.7,141,255,55.3,1,1.6,-0.6,22,78,19,8,71
1793,125,163,76.7,1984,606,72,81,88.9,39,54,72.2,11,19,57.9,0,0.3,-0.3,4,9,2,2,10
1794,95,124,76.6,1509,242,53,66,80.3,32,38,84.2,8,14,57.1,0,0.2,-0.2,2,5,3,1,5
1795,41,60,68.3,672,145,20,25,80,19,25,76,2,9,22.2,0,0,0,0,4,0,0,4
1796,4,4,100,30,0,3,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1797,458,612,74.8,7744,1289,222,288,77.1,174,214,81.3,45,68,66.2,9,4.8,4.2,40,30,25,4,49
1798,98,144,68.1,1617,386,46,65,70.8,33,44,75,12,20,60,0,0,0,1,10,0,0,9
1799,319,518,61.6,6129,2356,143,180,79.4,124,178,69.7,47,131,35.9,2,2.9,-0.9,25,20,18,9,45
1800,1072,1266,84.7,21869,8440,360,393,91.6,517,580,89.1,181,252,71.8,0,0.3,-0.3,7,43,2,0,63
1801,84,100,84,1482,380,44,48,91.7,31,32,96.9,9,17,52.9,0,0,0,0,4,1,0,3
1802,907,1159,78.3,14873,5343,467,517,90.3,351,430,81.6,68,158,43,2,2.1,-0.1,17,42,16,8,52
1803,771,1122,68.7,14613,3527,341,449,75.9,292,403,72.5,122,189,64.6,7,7.6,-0.6,43,78,46,9,110
1804,557,742,75.1,9323,2299,304,344,88.4,183,228,80.3,54,110,49.1,5,2.4,2.6,15,26,21,12,37
1805,629,747,84.2,11653,3181,288,318,90.6,244,286,85.3,90,126,71.4,2,0.6,1.4,7,35,14,5,48
1806,5,5,100,93,78,2,2,100,3,3,100,0,0,0,0,0,0,0,0,0,0,2
1807,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,136,194,70.1,2170,648,81,97,83.5,33,58,56.9,16,25,64,0,0.4,-0.4,6,14,4,1,21
1809,1040,1211,85.9,21105,5356,404,447,90.4,450,499,90.2,174,238,73.1,0,0.6,-0.6,14,95,10,1,91
1810,277,373,74.3,4957,1692,125,151,82.8,116,148,78.4,32,57,56.1,0,0.4,-0.4,8,13,5,0,28
1811,60,78,76.9,845,123,33,40,82.5,15,23,65.2,5,6,83.3,0,0.7,-0.7,1,2,1,0,3
1812,1027,1134,90.6,23279,6409,259,275,94.2,527,561,93.9,230,277,83,1,0.7,0.3,6,48,0,0,55
1813,634,881,72,19353,11314,80,81,98.8,283,287,98.6,268,510,52.5,0,0,0,0,8,0,0,0
1814,460,757,60.8,6761,1424,261,390,66.9,141,252,56,29,48,60.4,4,2.5,1.5,21,36,15,2,43
1815,1548,1881,82.3,27434,7401,763,849,89.9,541,626,86.4,199,301,66.1,5,7.8,-2.8,90,144,58,7,182
1816,448,600,74.7,6841,1695,254,310,81.9,159,194,82,23,58,39.7,4,2.3,1.7,16,30,14,3,47
1817,40,50,80,671,93,21,27,77.8,15,18,83.3,2,3,66.7,0,0.3,-0.3,3,5,0,0,3
1818,1540,1817,84.8,30712,7295,537,586,91.6,718,787,91.2,253,382,66.2,1,2.6,-1.6,47,117,19,6,123
1819,26,30,86.7,461,33,8,8,100,16,20,80,1,1,100,0,0,0,0,2,0,0,0
1820,3,6,50,77,0,1,1,100,1,2,50,1,3,33.3,0,0,0,0,0,0,0,0
1821,28,41,68.3,585,248,10,15,66.7,14,16,87.5,4,9,44.4,0,0,0,0,1,0,0,4
1822,891,1144,77.9,16725,6573,381,461,82.6,388,464,83.6,114,167,68.3,1,1.5,-0.5,10,60,17,6,96
1823,2112,2389,88.4,48776,15019,472,516,91.5,1193,1278,93.3,438,576,76,1,0.7,0.3,4,194,5,0,161
1824,817,1023,79.9,13892,4404,397,458,86.7,347,421,82.4,62,105,59,0,0.5,-0.5,7,47,17,6,69
1825,914,1338,68.3,27516,17236,130,130,100,481,487,98.8,300,715,42,0,0,0,1,22,3,0,0
1826,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1827,1133,1529,74.1,19543,5229,557,695,80.1,430,553,77.8,112,179,62.6,19,11.5,7.5,90,95,62,21,133
1828,5,6,83.3,52,0,4,4,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0
1829,726,858,84.6,15355,3101,219,244,89.8,357,404,88.4,136,190,71.6,0,0.2,-0.2,8,43,5,2,42
1830,860,1051,81.8,14991,4461,431,475,90.7,306,371,82.5,105,164,64,3,3,0,36,93,42,4,117
1831,510,748,68.2,10133,4237,188,220,85.5,243,324,75,73,173,42.2,1,0.6,0.4,7,36,12,7,40
1832,12,19,63.2,146,33,8,13,61.5,4,5,80,0,0,0,0,0,0,1,1,0,0,0
1833,510,724,70.4,8418,2226,268,315,85.1,180,246,73.2,48,113,42.5,7,4.7,2.3,45,38,35,4,75
1834,1427,1586,90,33639,8095,269,294,91.5,817,871,93.8,332,406,81.8,0,0.2,-0.2,2,49,2,0,43
1835,177,251,70.5,2636,394,106,144,73.6,51,68,75,12,20,60,0,0.3,-0.3,5,12,5,0,19
1836,416,608,68.4,7545,3364,188,224,83.9,159,220,72.3,59,128,46.1,3,2.2,0.8,18,26,28,10,44
1837,237,351,67.5,4268,1700,107,122,87.7,102,136,75,25,77,32.5,0,0.1,-0.1,2,18,7,4,21
1838,123,218,56.4,1585,323,82,133,61.7,31,61,50.8,3,10,30,3,0.8,2.2,8,5,3,0,12
1839,103,116,88.8,2082,448,35,36,97.2,46,50,92,20,26,76.9,0,0,0,0,9,0,0,4
1840,21,22,95.5,420,203,10,10,100,7,7,100,4,5,80,0,0,0,0,3,0,0,3
1841,331,443,74.7,5194,872,185,221,83.7,114,153,74.5,21,40,52.5,0,0.8,-0.8,9,10,13,3,17
1842,369,435,84.8,5638,1157,190,216,88,135,158,85.4,24,30,80,1,0.9,0.1,9,24,13,1,38
1843,769,1024,75.1,22348,13382,158,159,99.4,322,327,98.5,274,523,52.4,0,0,0,0,6,0,0,0
1844,41,48,85.4,1100,210,2,2,100,31,34,91.2,8,12,66.7,0,0,0,0,2,0,0,4
1845,447,560,79.8,10947,3703,85,98,86.7,246,281,87.5,113,173,65.3,0,0,0,1,33,1,0,35
1846,163,241,67.6,2121,481,104,137,75.9,47,68,69.1,5,12,41.7,1,1.1,-0.1,11,9,3,0,14
1847,375,590,63.6,7118,3425,171,204,83.8,129,202,63.9,63,131,48.1,2,1.4,0.6,18,24,26,9,48
1848,592,730,81.1,9199,4101,327,369,88.6,233,288,80.9,24,50,48,2,1.5,0.5,15,31,20,10,78
1849,1139,1331,85.6,20173,7579,516,554,93.1,493,565,87.3,115,168,68.5,1,0.3,0.7,5,70,4,1,82
1850,112,129,86.8,2526,572,36,41,87.8,51,59,86.4,24,26,92.3,0,0,0,1,9,0,0,10
1851,891,1027,86.8,16863,5970,334,366,91.3,446,500,89.2,102,140,72.9,0,0.1,-0.1,3,64,3,3,76
1852,760,1053,72.2,14932,6919,304,343,88.6,349,431,81,97,231,42,1,1.6,-0.6,23,65,18,8,70
1853,1124,1239,90.7,22045,7236,428,455,94.1,516,542,95.2,167,218,76.6,0,0.4,-0.4,4,72,4,1,55
1854,649,802,80.9,9921,3521,359,399,90,240,283,84.8,36,85,42.4,1,0.4,0.6,4,27,10,5,35
1855,3,3,100,54,6,1,1,100,0,0,0,1,1,100,0,0,0,0,0,1,0,1
1856,636,837,76,14072,3153,213,269,79.2,271,329,82.4,144,204,70.6,0,1.7,-1.7,22,69,26,15,57
1857,33,38,86.8,569,103,17,19,89.5,13,14,92.9,2,3,66.7,0,0,0,0,5,0,0,1
1858,234,273,85.7,4243,950,99,112,88.4,99,111,89.2,30,43,69.8,0,0,0,1,16,0,0,9
1859,932,1235,75.5,16002,5253,460,531,86.6,373,476,78.4,80,165,48.5,2,3.7,-1.7,32,54,43,21,74
1860,1,3,33.3,21,3,0,2,0,1,1,100,0,0,0,0,0,0,0,0,0,0,0
1861,392,639,61.3,12390,8336,72,72,100,153,155,98.7,162,407,39.8,0,0.1,-0.1,1,7,1,0,0
1862,594,679,87.5,14049,3895,133,142,93.7,312,336,92.9,145,196,74,0,0,0,0,22,0,0,20
1863,17,22,77.3,283,83,10,10,100,5,6,83.3,2,5,40,0,0,0,1,1,0,0,3
1864,810,1056,76.7,16052,6372,285,344,82.8,388,480,80.8,122,194,62.9,1,1,0,10,49,10,6,59
1865,1676,2102,79.7,30805,9475,765,837,91.4,667,802,83.2,218,373,58.4,6,5.3,0.7,63,84,84,40,147
1866,650,745,87.2,16976,9744,127,127,100,326,327,99.7,193,286,67.5,0,0.3,-0.3,1,0,0,0,0
1867,45,58,77.6,1119,454,14,16,87.5,16,18,88.9,14,23,60.9,0,0,0,1,3,0,0,5
1868,197,286,68.9,3284,966,113,139,81.3,63,86,73.3,17,43,39.5,4,2,2,22,10,11,5,19
1869,3,3,100,35,16,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,1
1870,1201,1363,88.1,22396,4643,485,546,88.8,529,565,93.6,161,206,78.2,4,1.5,2.5,15,80,4,0,57
1871,13,21,61.9,196,34,6,10,60,7,9,77.8,0,2,0,0,0.1,-0.1,1,1,1,0,2
1872,994,1165,85.3,15903,4088,527,588,89.6,345,404,85.4,81,110,73.6,2,2.4,-0.4,16,91,22,0,101
1873,131,178,73.6,1891,289,79,94,84,39,54,72.2,6,11,54.5,1,0.1,0.9,2,4,2,0,7
1874,22,28,78.6,418,97,10,13,76.9,9,10,90,3,4,75,0,0,0,0,3,1,0,2
1875,332,572,58,5483,1187,187,277,67.5,86,161,53.4,43,87,49.4,4,3.6,0.4,18,36,14,0,35
1876,17,30,56.7,319,94,9,9,100,6,9,66.7,2,9,22.2,0,0,0,0,2,1,0,2
1877,148,197,75.1,2324,464,89,102,87.3,35,56,62.5,16,25,64,2,1.4,0.6,14,12,4,1,12
1878,210,239,87.9,4742,2390,54,54,100,105,106,99.1,48,75,64,0,0,0,0,1,0,0,0
1879,955,1212,78.8,15501,3302,512,560,91.4,317,390,81.3,92,185,49.7,6,6.2,-0.2,60,34,39,24,53
1880,131,169,77.5,2321,664,48,58,82.8,69,76,90.8,10,27,37,0,0.1,-0.1,2,6,2,1,12
1881,1136,1316,86.3,32256,17743,175,177,98.9,519,523,99.2,438,609,71.9,0,0.2,-0.2,1,7,0,0,4
1882,1477,1767,83.6,29002,8841,584,653,89.4,662,760,87.1,212,304,69.7,5,2.3,2.7,21,141,31,1,177
1883,442,621,71.2,7941,3516,190,210,90.5,206,277,74.4,40,90,44.4,0,0.1,-0.1,5,27,6,5,22
1884,1633,1937,84.3,38492,8615,419,476,88,800,888,90.1,406,537,75.6,1,2.1,-1.1,32,203,21,2,140
1885,776,998,77.8,13096,4542,414,477,86.8,259,325,79.7,87,153,56.9,5,7.2,-2.2,54,98,58,4,133
1886,1131,1300,87,20535,4358,508,564,90.1,462,520,88.8,136,183,74.3,2,1.9,0.1,15,88,8,2,72
1887,40,53,75.5,643,92,18,23,78.3,15,21,71.4,5,5,100,0,0,0,1,2,0,0,2
1888,1217,1671,72.8,22132,9946,544,621,87.6,525,676,77.7,133,289,46,0,1.1,-1.1,18,87,34,10,139
1889,66,93,71,1268,380,27,30,90,25,30,83.3,13,31,41.9,0,0,0,0,2,0,0,1
1890,204,280,72.9,3000,561,126,154,81.8,62,91,68.1,11,23,47.8,1,1,0,12,15,5,1,16
1891,1131,1527,74.1,24796,10864,319,371,86,592,730,81.1,213,386,55.2,1,2,-1,15,97,13,4,112
1892,112,153,73.2,1717,297,63,84,75,35,47,74.5,7,11,63.6,0,0.2,-0.2,2,6,3,1,8
1893,57,84,67.9,739,67,40,52,76.9,13,18,72.2,3,4,75,0,0,0,0,3,0,0,1
1894,4,5,80,36,1,4,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,229,325,70.5,4030,770,104,137,75.9,84,111,75.7,30,46,65.2,4,3,1,13,16,9,1,24
1896,5,6,83.3,75,14,2,2,100,1,1,100,1,1,100,0,0,0,0,0,0,0,0
1897,995,1189,83.7,15777,3923,525,592,88.7,368,441,83.4,70,99,70.7,1,2,-1,25,69,25,4,73
1898,892,1058,84.3,20000,5795,220,246,89.4,490,542,90.4,178,256,69.5,0,0.1,-0.1,2,33,1,1,43
1899,7,9,77.8,150,57,4,5,80,2,2,100,1,1,100,0,0,0,0,1,2,0,3
1900,107,123,87,1690,236,64,69,92.8,31,35,88.6,10,15,66.7,0,0.8,-0.8,2,8,1,0,6
1901,99,131,75.6,1476,192,52,64,81.3,31,37,83.8,7,10,70,0,0.2,-0.2,4,4,4,0,6
1902,73,89,82,1014,102,48,59,81.4,20,24,83.3,3,3,100,1,0.8,0.2,5,3,2,0,3
1903,610,701,87,13250,3584,173,186,93,327,348,94,106,159,66.7,0,0.1,-0.1,2,23,1,0,20
1904,27,34,79.4,480,107,15,15,100,8,10,80,4,8,50,0,0,0,0,3,0,0,2
1905,787,1011,77.8,12223,4047,448,502,89.2,230,284,81,77,166,46.4,6,7.5,-1.5,71,41,41,5,77
1906,22,33,66.7,398,55,10,16,62.5,11,12,91.7,1,1,100,0,0,0,1,3,1,0,2
1907,374,429,87.2,7323,1739,147,162,90.7,161,175,92,61,76,80.3,0,0.2,-0.2,5,41,6,3,25
1908,739,1005,73.5,13490,4386,342,409,83.6,284,367,77.4,100,182,54.9,5,5.8,-0.8,34,63,40,3,121
1909,374,503,74.4,6736,1521,185,222,83.3,135,167,80.8,44,84,52.4,4,3,1,21,24,18,6,31
1910,383,449,85.3,9333,3604,86,98,87.8,197,216,91.2,96,129,74.4,0,0.3,-0.3,3,34,2,0,26
1911,27,56,48.2,1551,1393,1,1,100,5,5,100,21,50,42,0,0.1,-0.1,1,8,1,0,1
1912,1180,1483,79.6,27097,7444,350,394,88.8,544,624,87.2,277,446,62.1,0,1.8,-1.8,33,131,29,10,106
1913,48,59,81.4,882,193,21,24,87.5,18,20,90,7,12,58.3,0,0,0,0,3,0,0,2
1914,33,35,94.3,854,512,7,7,100,15,15,100,11,13,84.6,0,0,0,0,1,0,0,0
1915,550,647,85,12240,4711,135,148,91.2,308,331,93.1,99,149,66.4,0,0,0,1,59,3,0,55
1916,987,1154,85.5,24941,7760,195,214,91.1,506,551,91.8,282,378,74.6,1,0.7,0.3,5,65,2,0,55
1917,699,815,85.8,15203,4396,189,206,91.7,370,392,94.4,130,199,65.3,0,0.1,-0.1,2,38,1,1,35
1918,70,81,86.4,1403,321,27,29,93.1,35,38,92.1,8,13,61.5,0,0,0,1,4,0,0,7
1919,545,704,77.4,8052,1108,306,366,83.6,176,227,77.5,31,46,67.4,2,1.8,0.2,26,33,4,1,27
1920,582,661,88,12301,3815,163,177,92.1,327,352,92.9,90,125,72,0,0.1,-0.1,1,36,1,0,32
1921,592,902,65.6,11136,4718,281,344,81.7,225,315,71.4,81,205,39.5,2,2.1,-0.1,19,58,27,19,54
1922,409,481,85,6364,515,241,274,88,104,126,82.5,44,45,97.8,3,2.6,0.4,20,14,6,0,11
1923,2667,2894,92.2,49489,12772,1140,1215,93.8,1130,1211,93.3,349,405,86.2,1,1,0,13,278,10,1,199
1924,60,77,77.9,1225,531,23,24,95.8,24,30,80,12,20,60,0,0,0,0,4,2,0,6
1925,566,857,66,12412,5876,217,252,86.1,221,308,71.8,122,269,45.4,0,0.1,-0.1,6,70,4,0,57
1926,13,15,86.7,178,29,8,9,88.9,3,4,75,1,1,100,0,0.1,-0.1,1,1,0,0,1
1927,803,906,88.6,13353,3374,399,435,91.7,312,344,90.7,72,99,72.7,1,0.8,0.2,12,59,7,0,48
1928,642,1003,64,23632,15580,72,72,100,216,220,98.2,352,708,49.7,0,0,0,0,12,0,0,0
1929,763,999,76.4,12274,3065,402,476,84.5,277,346,80.1,58,104,55.8,4,3.6,0.4,30,40,25,8,65
1930,885,1128,78.5,15852,6596,404,438,92.2,372,442,84.2,100,202,49.5,2,1.5,0.5,27,49,19,7,75
1931,20,29,69,360,95,12,16,75,3,3,100,4,6,66.7,2,0.6,1.4,2,0,3,3,0
1932,153,185,82.7,3165,1036,54,60,90,72,82,87.8,25,36,69.4,0,0.1,-0.1,1,11,2,1,10
1933,403,466,86.5,6615,1788,205,218,94,166,193,86,25,38,65.8,0,0.6,-0.6,9,11,13,9,16
1934,810,960,84.4,17791,4668,191,214,89.3,468,511,91.6,140,216,64.8,0,1,-1,3,27,0,0,26
1935,249,306,81.4,3366,388,156,185,84.3,72,83,86.7,6,12,50,1,0.7,0.3,9,7,8,0,13
1936,132,173,76.3,1795,316,79,97,81.4,41,54,75.9,4,6,66.7,1,0.3,0.7,7,9,2,0,9
1937,99,162,61.1,1414,430,58,77,75.3,29,47,61.7,6,24,25,0,0.8,-0.8,3,8,2,0,10
1938,501,680,73.7,9276,4478,209,232,90.1,227,280,81.1,60,147,40.8,1,1,0,14,28,14,7,43
1939,774,1003,77.2,13939,5050,336,386,87,351,412,85.2,80,172,46.5,2,2.2,-0.2,14,38,16,7,50
1940,153,181,84.5,2803,939,62,69,89.9,72,83,86.7,16,26,61.5,1,0.1,0.9,3,22,2,0,25
1941,84,103,81.6,1522,307,37,42,88.1,32,35,91.4,11,18,61.1,2,0.2,1.8,2,5,1,0,5
1942,90,103,87.4,1702,690,38,41,92.7,38,40,95,12,17,70.6,0,0,0,0,4,0,0,5
1943,789,1120,70.4,19959,6541,168,202,83.2,376,464,81,241,437,55.1,1,0.2,0.8,2,83,7,0,66
1944,790,1129,70,13517,6313,383,454,84.4,310,433,71.6,81,175,46.3,0,1.7,-1.7,20,61,21,14,81
1945,27,29,93.1,695,215,6,7,85.7,10,11,90.9,11,11,100,0,0,0,0,5,0,0,0
1946,982,1261,77.9,15563,4760,546,634,86.1,310,392,79.1,86,143,60.1,9,4.9,4.1,38,104,54,4,143
1947,142,199,71.4,4967,3508,19,19,100,55,55,100,67,124,54,0,0,0,0,2,0,0,0
1948,701,982,71.4,24205,16132,81,82,98.8,283,284,99.6,333,610,54.6,0,0,0,0,5,0,0,1
1949,84,100,84,1562,563,31,34,91.2,43,50,86,9,13,69.2,0,0,0,0,2,0,0,3
1950,265,423,62.6,4144,804,137,204,67.2,87,135,64.4,25,47,53.2,0,2.4,-2.4,18,12,12,5,27
1951,149,166,89.8,2400,472,74,83,89.2,58,60,96.7,12,17,70.6,0,0.1,-0.1,2,12,3,0,16
1952,364,471,77.3,6325,2036,191,219,87.2,120,156,76.9,44,78,56.4,1,1.6,-0.6,17,34,13,3,39
1953,27,32,84.4,378,84,14,16,87.5,11,13,84.6,1,1,100,1,0.5,0.5,3,0,1,0,2
1954,1817,2057,88.3,36267,11721,548,605,90.6,1033,1113,92.8,219,308,71.1,1,0.8,0.2,8,197,10,2,143
1955,593,818,72.5,11226,2923,285,340,83.8,201,260,77.3,94,163,57.7,2,4,-2,30,44,29,11,65
1956,46,60,76.7,564,77,26,30,86.7,15,20,75,0,2,0,0,0.2,-0.2,2,2,0,0,1
1957,482,725,66.5,8849,3179,232,292,79.5,166,236,70.3,73,150,48.7,3,2.4,0.6,30,39,21,6,71
1958,1388,1966,70.6,50579,32451,119,123,96.7,605,616,98.2,664,1226,54.2,1,0.6,0.4,6,99,10,0,3
1959,170,249,68.3,2767,786,87,118,73.7,64,89,71.9,15,30,50,1,1.5,-0.5,10,18,6,0,25
1960,663,839,79,10375,3745,392,434,90.3,208,248,83.9,51,122,41.8,0,2.1,-2.1,19,54,28,11,70
1961,176,251,70.1,2562,293,89,110,80.9,60,88,68.2,11,22,50,3,2.7,0.3,23,3,3,1,10
