Unnamed: 0,Standard,Standard.1,Standard.2,Standard.3,Standard.4,Standard.5,Standard.6,Standard.7,Standard.8,Standard.9,Standard.10,Standard.11,Expected,Expected.1,Expected.2,Expected.3,Expected.4
Rk,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
270,0,19,4,21.1,1.38,0.29,0,0,23.7,5,0,0,0.8,0.8,0.04,-0.8,-0.8
271,4,21,7,33.3,1.04,0.35,0.14,0.43,14.6,0,1,1,2.3,1.6,0.07,1.7,1.4
272,0,2,0,0,0.68,0,0,0,23.5,1,0,0,0.2,0.2,0.09,-0.2,-0.2
273,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0,0,-0.8,0
274,0,15,5,33.3,0.58,0.19,0,0,22.9,0,0,0,0.7,0.7,0.04,-0.7,-0.7
275,10,71,33,46.5,3.52,1.64,0.14,0.3,11.5,0,0,0,8.1,8.1,0.11,1.9,1.9
276,23,122,50,41,3.79,1.55,0.18,0.44,15.1,6,1,1,17.8,17,0.14,5.2,5
277,2,4,0,0,0.88,0,0,0,26.5,0,2,2,1.8,0.3,0.08,0.2,-0.3
278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,17,102,30,29.4,3.71,1.09,0.1,0.33,20.9,10,7,8,14.6,8.5,0.08,2.4,1.5
280,0,1,0,0,0.8,0,0,0,9.4,0,0,0,0,0,0.03,0,0
281,1,16,6,37.5,0.86,0.32,0.06,0.17,19,0,0,0,0.8,0.8,0.05,0.2,0.2
282,0,2,2,100,1.37,1.37,0,0,15.5,0,0,0,0.3,0.3,0.16,-0.3,-0.3
283,8,48,15,31.3,1.9,0.59,0.17,0.53,17,4,0,0,6.1,6.1,0.13,1.9,1.9
284,1,3,1,33.3,0.1,0.03,0.33,1,16.8,0,0,0,0.1,0.1,0.04,0.9,0.9
285,2,19,8,42.1,1.25,0.53,0.11,0.25,19.9,1,0,0,1.7,1.7,0.09,0.3,0.3
286,1,9,1,11.1,0.72,0.08,0,0,17.8,0,1,1,1.2,0.5,0.05,-0.2,-0.5
287,1,15,5,33.3,1.12,0.37,0.07,0.2,16.3,0,0,0,2.5,2.5,0.17,-1.5,-1.5
288,0,21,3,14.3,1.15,0.16,0,0,21.1,3,0,0,1,1,0.05,-1,-1
289,1,6,2,33.3,1.19,0.4,0.17,0.5,20.4,0,0,0,0.2,0.2,0.03,0.8,0.8
290,0,13,6,46.2,1.2,0.56,0,0,17.4,0,0,0,1.5,1.5,0.12,-1.5,-1.5
291,0,4,0,0,1.75,0,0,0,6.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,0,8,3,37.5,0.28,0.1,0,0,19.7,0,0,0,0.6,0.6,0.08,-0.6,-0.6
297,0,8,4,50,1.17,0.59,0,0,16.1,0,0,0,0.8,0.8,0.1,-0.8,-0.8
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,2,9,5,55.6,3,1.67,0.22,0.4,11.8,0,0,0,2.1,2.1,0.23,-0.1,-0.1
301,0,1,0,0,0.98,0,0,0,19.2,0,0,0,0,0,0.04,0,0
302,1,2,1,50,1.41,0.7,0.5,1,4.7,0,0,0,0.4,0.4,0.18,0.6,0.6
303,0,10,1,10,0.59,0.06,0,0,12.9,0,0,0,0.9,0.9,0.09,-0.9,-0.9
304,4,20,9,45,1.45,0.65,0.2,0.44,10.8,0,0,0,2.4,2.4,0.12,1.6,1.6
305,1,25,6,24,0.8,0.19,0.04,0.17,20.1,7,0,0,2,2,0.08,-1,-1
306,0,2,0,0,0.2,0,0,0,23.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
307,1,42,3,7.1,1.22,0.09,0.02,0.33,25.3,2,0,0,1.2,1.2,0.03,-0.2,-0.2
308,4,42,10,23.8,2.5,0.59,0.07,0.3,20.8,7,1,1,4.4,3.7,0.09,-0.4,-0.7
309,0,2,0,0,0.82,0,0,0,29,0,0,0,0,0,0.02,0,0
310,1,7,2,28.6,1.09,0.31,0.14,0.5,15.6,0,0,0,0.8,0.8,0.11,0.2,0.2
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,10,72,24,33.3,2.33,0.78,0.14,0.42,18.9,0,0,0,6.8,6.8,0.09,3.2,3.2
313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,1,8,3,37.5,0.3,0.11,0.13,0.33,18.2,0,0,0,0.3,0.3,0.04,0.7,0.7
315,0,22,3,13.6,2.17,0.3,0,0,22.8,3,0,0,1.1,1.1,0.05,-1.1,-1.1
316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,2,29,9,31,1.26,0.39,0.07,0.22,19.3,0,0,0,2.8,2.8,0.1,-0.8,-0.8
318,0,10,1,10,0.48,0.05,0,0,23.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3
319,0,1,0,0,0.73,0,0,0,14.2,0,0,0,0.1,0.1,0.12,-0.1,-0.1
320,4,33,15,45.5,1.66,0.76,0.12,0.27,15.4,0,0,0,3.6,3.6,0.11,0.4,0.4
321,0,4,2,50,1.3,0.65,0,0,21.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
322,2,17,7,41.2,1.38,0.57,0.12,0.29,12.3,0,0,0,1.7,1.7,0.1,0.3,0.3
323,2,24,7,29.2,1.64,0.48,0.08,0.29,21.1,3,0,0,1.9,1.9,0.08,0.1,0.1
324,1,14,3,21.4,0.67,0.14,0.07,0.33,12.1,0,0,0,1.1,1.1,0.08,-0.1,-0.1
325,3,43,11,25.6,1.72,0.44,0.07,0.27,19.6,1,0,0,2.8,2.8,0.06,0.2,0.2
326,2,21,6,28.6,3.35,0.96,0.1,0.33,16.7,0,0,0,1.6,1.6,0.07,0.4,0.4
327,0,4,0,0,2.75,0,0,0,21.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
328,0,17,0,0,0.62,0,0,0,13.8,0,0,0,1.4,1.4,0.08,-1.4,-1.4
329,2,16,3,18.8,0.71,0.13,0.13,0.67,12.9,0,0,0,2.7,2.7,0.18,-0.7,-0.7
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,1,15,4,26.7,0.65,0.17,0.07,0.25,8.8,0,0,0,1.3,1.3,0.09,-0.3,-0.3
333,0,16,5,31.3,0.44,0.14,0,0,13.8,1,0,0,1,1,0.06,-1,-1
334,7,97,35,36.1,3.21,1.16,0.04,0.11,18.9,4,3,4,12.2,9.2,0.1,-5.2,-5.2
335,3,16,9,56.3,0.83,0.47,0.19,0.33,19.2,0,0,0,2.3,2.3,0.15,0.7,0.7
336,0,11,3,27.3,1.52,0.41,0,0,24,2,0,2,2.3,0.7,0.07,-2.3,-0.7
337,1,14,5,35.7,1.72,0.61,0.07,0.2,15.9,2,0,0,1.6,1.6,0.11,-0.6,-0.6
338,1,14,6,42.9,2.08,0.89,0.07,0.17,17.2,0,0,0,1.4,1.4,0.1,-0.4,-0.4
339,6,77,26,33.8,2.46,0.83,0.06,0.19,26.3,26,1,2,5.5,4,0.05,0.5,1
340,1,1,1,100,0.03,0.03,1,1,8,0,0,0,0.3,0.3,0.34,0.7,0.7
341,0,2,0,0,0.22,0,0,0,18.2,0,0,0,0.2,0.2,0.1,-0.2,-0.2
342,1,9,3,33.3,1.53,0.51,0.11,0.33,20.9,3,0,0,0.6,0.6,0.07,0.4,0.4
343,6,64,24,37.5,2.26,0.85,0.09,0.25,21,11,0,0,5.6,5.6,0.09,0.4,0.4
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,8,55,16,29.1,1.93,0.56,0.15,0.5,16.2,0,0,0,6.3,6.3,0.11,1.7,1.7
346,1,10,1,10,0.58,0.06,0.1,1,10.4,0,0,0,0.6,0.6,0.06,0.4,0.4
347,1,13,2,15.4,0.38,0.06,0.08,0.5,8.5,0,0,0,1.9,1.9,0.14,-0.9,-0.9
348,7,57,22,38.6,1.9,0.73,0.12,0.32,16,3,0,0,5.9,5.9,0.1,1.1,1.1
349,0,8,2,25,1.11,0.28,0,0,23.5,1,0,0,0.4,0.4,0.05,-0.4,-0.4
350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,1,2,2,100,1.55,1.55,0.5,0.5,10.1,0,0,0,0.2,0.2,0.1,0.8,0.8
352,1,4,3,75,0.29,0.21,0.25,0.33,20,0,0,0,0.3,0.3,0.06,0.7,0.7
353,1,16,5,31.3,1.37,0.43,0.06,0.2,19.8,4,0,0,0.8,0.8,0.05,0.2,0.2
354,2,23,7,30.4,1.76,0.54,0.09,0.29,11.4,0,0,1,5,4.3,0.19,-3,-2.3
355,3,23,8,34.8,1.38,0.48,0.13,0.38,17.6,1,0,0,3,3,0.13,0,0
356,2,8,4,50,0.79,0.4,0.25,0.5,16.1,0,0,0,1.3,1.3,0.16,0.7,0.7
357,1,5,1,20,0.47,0.09,0.2,1,18.1,0,0,0,0.2,0.2,0.05,0.8,0.8
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,7,47,21,44.7,2.33,1.04,0.15,0.33,19.7,2,0,0,3.7,3.7,0.08,3.3,3.3
362,5,26,9,34.6,0.8,0.28,0.19,0.56,8.9,0,0,0,3.4,3.4,0.13,1.6,1.6
363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,0,25,7,28,1.99,0.56,0,0,19.6,1,0,0,1.7,1.7,0.07,-1.7,-1.7
365,0,4,2,50,0.29,0.15,0,0,17.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
366,1,12,3,25,1.89,0.47,0,0,13.9,0,1,1,1.6,0.9,0.07,-0.6,-0.9
367,0,7,3,42.9,0.48,0.2,0,0,19.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3
368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,2,13,3,23.1,0.34,0.08,0.08,0.33,24,1,1,2,2.1,0.6,0.05,-0.1,0.4
370,2,18,4,22.2,0.58,0.13,0.11,0.5,9.6,0,0,0,1.6,1.6,0.09,0.4,0.4
371,2,7,1,14.3,0.44,0.06,0,0,27.6,3,2,2,1.8,0.3,0.05,0.2,-0.3
372,0,36,8,22.2,1.15,0.26,0,0,20.4,8,0,0,1.9,1.9,0.05,-1.9,-1.9
373,2,27,6,22.2,0.94,0.21,0.07,0.33,21.9,1,0,0,1.8,1.8,0.07,0.2,0.2
374,1,18,8,44.4,1,0.45,0.06,0.13,22.8,4,0,0,1.2,1.2,0.06,-0.2,-0.2
375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,1,10,5,50,1.89,0.95,0.1,0.2,18.2,1,0,0,1.3,1.3,0.13,-0.3,-0.3
377,0,6,2,33.3,0.2,0.07,0,0,15.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,4,40,15,37.5,1.59,0.6,0.1,0.27,17.2,1,0,0,4,3.6,0.09,0,0.4
381,1,8,2,25,1.08,0.27,0.13,0.5,21.6,1,0,0,0.4,0.4,0.05,0.6,0.6
382,1,2,1,50,0.18,0.09,0.5,1,4.8,0,0,0,0.4,0.4,0.2,0.6,0.6
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,11,47,23,48.9,2.6,1.27,0.23,0.48,11.2,0,0,0,7.1,7.1,0.16,3.9,3.9
385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,1,19,7,36.8,1.75,0.64,0.05,0.14,17,0,0,0,2,2,0.1,-1,-1
387,0,3,0,0,0.31,0,0,0,7.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
388,3,3,2,66.7,0.24,0.16,0.33,0.5,18.5,0,2,3,3.3,1.1,0.35,-0.3,-0.1
389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,2,32,11,34.4,2.1,0.72,0.06,0.18,14.6,0,0,0,4.5,4.5,0.14,-2.5,-2.5
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,1,25,6,24,1.77,0.43,0.04,0.17,14.6,0,0,0,2.4,2.4,0.1,-1.4,-1.4
393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,1,16,6,37.5,0.7,0.26,0.06,0.17,14.2,0,0,0,1.5,1.5,0.1,-0.5,-0.5
395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,0,6,1,16.7,0.41,0.07,0,0,23.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4
397,0,8,1,12.5,0.6,0.08,0,0,17.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5
398,0,3,1,33.3,0.11,0.04,0,0,17,0,0,0,0.2,0.2,0.07,-0.2,-0.2
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,0,4,0,0,0.27,0,0,0,10.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,1,10,4,40,0.96,0.38,0.1,0.25,21,0,0,0,1.2,1.2,0.12,-0.2,-0.2
406,2,15,6,40,0.6,0.24,0.13,0.33,15.3,0,0,0,1.3,1.3,0.08,0.7,0.7
407,0,8,0,0,0.26,0,0,0,23.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3
408,4,61,20,32.8,2.65,0.87,0.07,0.2,24.5,10,0,0,3.4,3.4,0.06,0.6,0.6
409,1,11,3,27.3,0.55,0.15,0.09,0.33,11.4,0,0,0,0.7,0.7,0.07,0.3,0.3
410,1,8,2,25,0.32,0.08,0.13,0.5,9,0,0,0,1.6,1.6,0.2,-0.6,-0.6
411,8,30,11,36.7,2.91,1.07,0.23,0.64,12.1,0,1,1,5.3,4.6,0.15,2.7,2.4
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,1,12,4,33.3,1.42,0.47,0.08,0.25,20,0,0,0,0.7,0.7,0.06,0.3,0.3
414,3,14,5,35.7,0.55,0.2,0.21,0.6,12.6,0,0,0,1.4,1.4,0.1,1.6,1.6
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,2,24,7,29.2,0.82,0.24,0.08,0.29,21.3,0,0,0,1.2,1.2,0.05,0.8,0.8
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,0,2,0,0,1.62,0,0,0,10,0,0,0,0.3,0.3,0.13,-0.3,-0.3
420,2,8,4,50,0.46,0.23,0.25,0.5,12.9,0,0,0,1,1,0.12,1,1
421,2,10,3,30,0.32,0.1,0.2,0.67,8.9,0,0,0,1,1,0.1,1,1
422,4,84,23,27.4,2.89,0.79,0.04,0.13,23,16,1,1,5.5,4.8,0.06,-1.5,-1.8
423,0,1,1,100,0.3,0.3,0,0,14.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1
424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,6,38,13,34.2,1.28,0.44,0.11,0.31,21.6,9,2,3,4.8,2.6,0.07,1.2,1.4
426,0,9,1,11.1,1.22,0.14,0,0,17.8,0,0,0,0.3,0.3,0.03,-0.3,-0.3
427,5,49,17,34.7,2.86,0.99,0.1,0.29,13.6,0,0,0,5.9,5.9,0.12,-0.9,-0.9
428,16,81,46,56.8,2.54,1.44,0.2,0.35,11.7,0,0,0,15.3,15.3,0.19,0.7,0.7
429,2,7,4,57.1,0.35,0.2,0.29,0.5,8.9,0,0,0,0.9,0.9,0.13,1.1,1.1
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,3,22,10,45.5,0.6,0.27,0.14,0.3,18.2,0,0,0,3.5,3.5,0.16,-0.5,-0.5
432,1,26,8,30.8,0.97,0.3,0.04,0.13,17.9,0,0,0,1.9,1.9,0.07,-0.9,-0.9
433,1,12,4,33.3,1.44,0.48,0,0,22.3,1,1,1,1.4,0.7,0.06,-0.4,-0.7
434,1,17,4,23.5,0.72,0.17,0.06,0.25,17.4,0,0,0,0.8,0.8,0.05,0.2,0.2
435,8,45,11,24.4,1.62,0.4,0.13,0.55,21.2,5,2,3,5.4,2.9,0.07,2.6,3.1
436,2,35,11,31.4,1.37,0.43,0.06,0.18,21.5,0,0,0,2,2,0.06,0,0
437,5,57,18,31.6,2.05,0.65,0.05,0.17,22.2,4,2,2,4.8,3.3,0.06,0.2,-0.3
438,0,3,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0
439,2,12,6,50,0.51,0.25,0.17,0.33,14.8,0,0,0,1.1,1.1,0.1,0.9,0.9
440,3,29,5,17.2,1.27,0.22,0.1,0.6,20.5,1,0,0,3.6,3.6,0.13,-0.6,-0.6
441,1,8,3,37.5,0.61,0.23,0.13,0.33,19.3,0,0,0,0.5,0.5,0.06,0.5,0.5
442,0,1,0,0,1,0,0,0,5,0,0,0,0.1,0.1,0.13,-0.1,-0.1
443,5,47,15,31.9,2.27,0.72,0.11,0.33,20.7,7,0,1,4.2,3.4,0.07,0.8,1.6
444,11,40,17,42.5,2.12,0.9,0.2,0.47,13.5,0,3,3,9.4,7.1,0.18,1.6,0.9
445,0,9,0,0,0.46,0,0,0,19.3,0,0,0,0.7,0.7,0.08,-0.7,-0.7
446,0,5,0,0,0.41,0,0,0,9.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
447,0,11,3,27.3,0.38,0.1,0,0,24.8,6,0,0,0.4,0.4,0.03,-0.4,-0.4
448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,7,56,20,35.7,2.48,0.89,0.13,0.35,13,1,0,0,7.6,7.6,0.14,-0.6,-0.6
450,0,1,1,100,1.7,1.7,0,0,8.5,0,0,0,0.2,0.2,0.17,-0.2,-0.2
451,0,5,3,60,1.27,0.76,0,0,17.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4
452,1,15,5,33.3,0.48,0.16,0.07,0.2,9.9,0,0,0,1,1,0.07,0,0
453,0,4,1,25,1.24,0.31,0,0,11.7,0,0,0,0.5,0.5,0.11,-0.5,-0.5
454,0,3,1,33.3,0.2,0.07,0,0,21.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
455,6,43,25,58.1,1.78,1.03,0.14,0.24,16.9,1,0,0,6,6,0.14,0,0
456,1,2,1,50,0.69,0.35,0.5,1,8.1,0,0,0,0.4,0.4,0.19,0.6,0.6
457,3,26,7,26.9,2.34,0.63,0.12,0.43,11.8,0,0,0,2.7,2.7,0.1,0.3,0.3
458,1,14,2,14.3,3.21,0.46,0.07,0.5,13.4,0,0,0,1.2,1.2,0.08,-0.2,-0.2
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,0,10,2,20,0.95,0.19,0,0,23.4,0,0,0,0.6,0.6,0.06,-0.6,-0.6
461,1,9,4,44.4,3.18,1.41,0.11,0.25,14.8,0,0,0,1.1,1.1,0.13,-0.1,-0.1
462,2,15,6,40,1.1,0.44,0.13,0.33,16.9,0,0,0,1.3,1.3,0.08,0.7,0.7
463,6,45,11,24.4,1.4,0.34,0.13,0.55,17.7,0,0,0,4.7,4.7,0.1,1.3,1.3
464,0,9,2,22.2,0.34,0.08,0,0,22.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,1,11,2,18.2,0.49,0.09,0.09,0.5,26.7,0,0,0,0.3,0.3,0.03,0.7,0.7
468,0,1,1,100,0.44,0.44,0,0,25.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
469,2,8,3,37.5,0.31,0.12,0.25,0.67,10.3,0,0,0,1.3,1.3,0.16,0.7,0.7
470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,1,8,4,50,0.37,0.18,0.13,0.25,6.3,0,0,0,1.7,1.7,0.23,-0.7,-0.7
472,1,25,7,28,1.91,0.53,0.04,0.14,17.7,1,0,0,2,2,0.08,-1,-1
473,4,31,11,35.5,1.61,0.57,0.13,0.36,18.2,2,0,0,3.3,3.3,0.11,0.7,0.7
474,0,1,0,0,0.18,0,0,0,16.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1
475,5,33,14,42.4,1.27,0.54,0.15,0.36,16.7,0,0,0,3.5,3.5,0.11,1.5,1.5
476,0,6,2,33.3,0.95,0.32,0,0,19,0,0,0,0.4,0.4,0.07,-0.4,-0.4
477,3,46,16,34.8,1.67,0.58,0.04,0.13,17.4,1,1,2,5.4,4.7,0.1,-2.4,-2.7
478,10,35,15,42.9,2.29,0.98,0.29,0.67,11.1,0,0,0,7.4,7.4,0.21,2.6,2.6
479,0,12,2,16.7,0.67,0.11,0,0,21.7,1,0,0,0.7,0.7,0.06,-0.7,-0.7
480,0,11,0,0,0.57,0,0,0,8.8,0,0,0,0.9,0.9,0.09,-0.9,-0.9
481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,3,16,6,37.5,0.6,0.23,0.19,0.5,20.6,0,0,0,0.8,0.8,0.05,2.2,2.2
483,0,24,5,20.8,0.94,0.2,0,0,22,4,0,0,1.5,1.5,0.06,-1.5,-1.5
484,1,25,7,28,0.7,0.2,0.04,0.14,22.7,0,0,0,1.2,1.2,0.05,-0.2,-0.2
485,0,7,1,14.3,0.43,0.06,0,0,10.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
486,1,16,6,37.5,3.9,1.46,0.06,0.17,10,0,0,0,2.5,2.5,0.16,-1.5,-1.5
487,0,1,0,0,0.1,0,0,0,5,0,0,0,0.1,0.1,0.11,-0.1,-0.1
488,1,9,2,22.2,0.49,0.11,0.11,0.5,8.9,0,0,0,0.6,0.6,0.07,0.4,0.4
489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,1,5,1,20,0.28,0.06,0.2,1,24.6,0,0,0,0.2,0.2,0.03,0.8,0.8
491,2,21,7,33.3,2.36,0.79,0.1,0.29,19.7,0,0,0,1.9,1.9,0.09,0.1,0.1
492,0,1,0,0,6.92,0,0,0,11,0,0,0,0.1,0.1,0.06,-0.1,-0.1
493,0,3,1,33.3,0.3,0.1,0,0,8.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2,14,3,21.4,0.56,0.12,0.14,0.67,12.1,0,0,0,1.9,1.9,0.13,0.1,0.1
496,0,8,0,0,0.96,0,0,0,15.5,0,0,0,0.6,0.6,0.07,-0.6,-0.6
497,1,6,2,33.3,1.25,0.42,0.17,0.5,15,0,0,0,0.9,0.9,0.15,0.1,0.1
498,0,3,0,0,1.25,0,0,0,13.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
499,6,34,12,35.3,1.95,0.69,0.15,0.42,14.7,3,1,1,5.7,5,0.15,0.3,0
500,3,20,9,45,0.66,0.3,0.15,0.33,11.1,0,0,0,2.4,2.4,0.12,0.6,0.6
501,0,22,6,27.3,0.78,0.21,0,0,20.6,0,0,0,1.2,1.2,0.05,-1.2,-1.2
502,0,6,0,0,0.5,0,0,0,19.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4
503,0,3,1,33.3,0.48,0.16,0,0,29.5,0,0,0,0,0,0.02,0,0
504,1,16,5,31.3,2.06,0.64,0.06,0.2,17.9,0,0,0,1,1,0.06,0,0
505,0,21,5,23.8,1.72,0.41,0,0,18.6,0,0,0,1.5,1.5,0.07,-1.5,-1.5
506,0,6,0,0,0.39,0,0,0,10.8,0,0,0,0.6,0.6,0.1,-0.6,-0.6
507,1,9,1,11.1,3.38,0.37,0.11,1,17.7,0,0,0,0.7,0.7,0.08,0.3,0.3
508,8,60,25,41.7,2.44,1.02,0.13,0.32,17.7,0,0,0,6,6,0.1,2,2
509,3,27,10,37,1.06,0.39,0.11,0.3,14,0,0,0,2.4,2.4,0.09,0.6,0.6
510,2,11,3,27.3,0.54,0.15,0.18,0.67,13.5,0,0,0,1.1,1.1,0.1,0.9,0.9
511,0,9,2,22.2,0.36,0.08,0,0,20.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3
512,0,9,1,11.1,2.1,0.23,0,0,20.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3
513,0,8,3,37.5,0.62,0.23,0,0,17.4,0,0,0,0.7,0.7,0.09,-0.7,-0.7
514,0,4,1,25,1.14,0.28,0,0,19.3,0,0,0,0.4,0.4,0.09,-0.4,-0.4
515,0,23,5,21.7,1.61,0.35,0,0,21.2,4,0,1,2,1.2,0.05,-2,-1.2
516,0,3,0,0,0.2,0,0,0,11.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
517,0,1,0,0,4.5,0,0,0,22,0,0,0,0.1,0.1,0.06,-0.1,-0.1
518,4,31,10,32.3,2.04,0.66,0.13,0.4,16.6,0,0,0,3.5,3.5,0.11,0.5,0.5
519,0,3,0,0,1.25,0,0,0,19.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1
520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,0,3,0,0,0.6,0,0,0,22.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,0,16,2,12.5,1.55,0.19,0,0,27.4,4,0,0,0.6,0.6,0.04,-0.6,-0.6
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,1,8,2,25,0.38,0.1,0.13,0.5,10.4,0,0,0,0.3,0.3,0.04,0.7,0.7
529,4,33,15,45.5,1.55,0.71,0.12,0.27,18.2,3,0,0,4,4,0.13,0,0
530,3,35,14,40,1.25,0.5,0.09,0.21,22,3,0,0,1.8,1.8,0.05,1.2,1.2
531,0,6,4,66.7,0.19,0.13,0,0,19.2,1,0,0,0.4,0.4,0.06,-0.4,-0.4
532,0,4,1,25,0.31,0.08,0,0,22.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
533,1,8,2,25,0.22,0.05,0.13,0.5,10.6,0,0,0,1.3,1.3,0.16,-0.3,-0.3
534,0,13,1,7.7,0.79,0.06,0,0,15.3,0,0,0,0.9,0.9,0.07,-0.9,-0.9
535,0,10,2,20,1.08,0.22,0,0,17.5,1,0,0,0.4,0.4,0.04,-0.4,-0.4
536,0,12,4,33.3,0.67,0.22,0,0,19.1,0,0,0,1.2,1.2,0.1,-1.2,-1.2
537,1,17,7,41.2,2.08,0.86,0.06,0.14,14.1,0,0,0,1.9,1.9,0.11,-0.9,-0.9
