Unnamed: 0,Unnamed: 9,Pass Types,Pass Types.1,Pass Types.2,Pass Types.3,Pass Types.4,Pass Types.5,Pass Types.6,Pass Types.7,Corner Kicks,Corner Kicks.1,Corner Kicks.2,Height,Height.1,Height.2,Body Parts,Body Parts.1,Body Parts.2,Body Parts.3,Body Parts.4,Outcomes,Outcomes.1,Outcomes.2,Outcomes.3,Outcomes.4
Rk,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks
1385,139,132,7,3,0,22,3,10,4,3,0,0,105,17,17,118,16,2,0,2,102,0,4,4,5
1386,210,195,15,5,0,41,6,16,7,4,1,0,146,27,37,174,20,9,3,1,150,0,5,4,11
1387,919,897,22,5,6,209,29,14,2,0,1,1,588,164,167,231,551,60,3,7,673,6,23,39,40
1388,11,11,0,0,0,3,0,1,0,0,0,0,8,1,2,8,2,0,0,1,8,0,0,0,0
1389,785,760,25,5,3,156,14,45,16,3,8,0,619,79,87,598,146,21,2,6,612,4,10,27,42
1390,801,769,32,25,2,76,15,1,0,0,0,0,658,60,83,130,621,25,7,0,720,0,4,5,14
1391,294,273,21,12,2,47,13,3,6,0,5,1,182,43,69,34,237,15,2,5,224,1,3,11,8
1392,566,552,14,10,0,120,8,3,0,0,0,0,376,83,107,49,430,45,4,1,444,1,8,14,10
1393,1437,1352,85,46,2,197,67,48,24,4,15,3,1008,157,272,223,1116,58,13,1,1194,5,16,17,34
1394,971,853,118,16,1,77,8,39,0,0,0,0,713,157,101,733,84,29,102,5,849,2,14,21,15
1395,156,153,3,0,0,54,3,14,0,0,0,0,115,21,20,28,113,7,2,0,105,0,3,10,13
1396,37,34,3,0,0,6,2,2,0,0,0,0,24,7,6,8,22,4,0,0,22,1,0,2,2
1397,660,563,97,6,0,99,5,14,0,0,0,0,420,128,112,75,452,26,91,3,546,0,10,19,9
1398,72,66,6,0,0,30,1,4,0,0,0,0,47,10,15,10,51,2,0,3,49,1,0,7,2
1399,917,899,18,2,3,269,16,54,0,0,0,0,516,182,219,434,270,82,7,25,613,4,19,28,49
1400,524,486,38,2,4,119,6,4,0,0,0,0,382,83,59,54,421,23,0,3,410,5,11,9,19
1401,221,218,3,0,0,36,7,2,0,0,0,0,182,19,20,21,184,9,3,1,194,0,0,7,4
1402,1736,1697,39,39,0,179,53,7,0,0,0,0,1310,119,307,248,1363,88,0,8,1460,4,33,17,25
1403,1127,735,392,133,0,40,28,0,0,0,0,0,426,30,671,37,893,1,1,128,653,3,29,7,3
1404,1047,976,71,68,2,117,57,3,0,0,0,0,586,106,355,71,855,86,3,2,814,6,25,12,11
1405,51,44,7,1,0,8,0,1,0,0,0,0,29,13,9,9,30,5,6,0,39,0,1,0,3
1406,1706,1408,298,26,2,202,28,83,1,0,1,0,959,372,375,306,1055,54,271,3,1289,11,28,44,68
1407,360,353,7,3,1,70,10,19,3,0,0,2,273,41,46,284,52,14,1,3,284,2,5,9,20
1408,1127,853,274,43,4,127,55,62,29,9,15,2,529,217,381,133,745,24,202,7,832,1,27,23,41
1409,936,912,24,11,4,152,12,17,3,0,0,1,707,130,99,288,593,32,5,8,793,4,9,19,16
1410,368,337,31,8,2,83,8,9,16,12,1,0,270,48,50,338,20,5,1,0,289,1,2,8,17
1411,126,123,3,0,0,27,0,1,0,0,0,0,102,16,8,56,55,7,0,2,95,0,4,6,7
1412,500,404,96,5,0,60,13,30,0,0,0,0,295,107,98,102,285,16,91,1,390,0,9,9,16
1413,782,742,40,32,0,61,35,0,0,0,0,0,627,51,104,83,659,20,4,4,695,3,13,10,3
1414,76,47,29,3,0,8,1,0,0,0,0,0,36,3,37,3,64,0,0,7,50,0,1,0,0
1415,368,361,7,4,0,30,5,2,1,1,0,0,303,32,33,34,322,10,1,1,327,1,5,6,5
1416,485,432,53,0,4,138,4,17,0,0,0,0,316,92,77,291,102,46,1,16,344,0,7,14,27
1417,1261,1229,32,24,0,95,26,0,0,0,0,0,1097,64,100,940,252,30,8,6,1160,1,15,10,11
1418,1423,1384,39,38,1,119,48,0,0,0,0,0,1037,90,296,215,1085,84,1,5,1231,4,31,12,6
1419,1730,1620,110,104,2,167,61,3,0,0,0,0,1045,176,509,109,1465,97,5,6,1404,12,23,20,18
1420,1264,878,386,104,0,77,22,0,0,0,0,0,759,67,438,62,971,0,0,165,1005,4,32,3,4
1421,215,197,18,1,0,57,9,10,0,0,0,0,137,53,25,135,43,11,3,10,152,0,5,5,19
1422,260,231,29,0,0,87,7,8,0,0,0,0,148,68,44,178,40,11,1,14,194,0,4,7,10
1423,599,583,16,16,1,76,10,1,0,0,0,0,399,54,146,91,438,45,0,2,487,1,5,13,5
1424,1063,1044,19,17,0,109,25,4,1,1,0,0,833,111,119,438,563,40,0,5,916,2,17,22,12
1425,372,309,63,6,0,52,4,7,0,0,0,0,186,97,89,249,30,25,56,0,287,3,13,11,8
1426,752,697,55,28,2,151,21,16,20,7,10,1,443,128,181,113,565,45,4,4,531,4,19,22,30
1427,572,514,58,6,1,108,23,42,46,17,19,4,408,64,100,61,486,13,3,3,434,0,16,15,20
1428,507,419,88,13,0,51,8,21,1,0,0,1,288,89,130,41,366,22,74,0,400,2,7,12,9
1429,3,3,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,1,3,0,0,0,0
1430,821,801,20,17,2,99,30,2,0,0,0,0,598,94,129,603,150,45,3,5,700,1,21,16,14
1431,579,504,75,14,0,86,11,26,10,5,2,2,372,100,107,78,422,17,51,0,441,1,7,21,16
1432,1393,1149,244,20,0,170,33,96,23,10,11,1,754,317,322,168,964,39,201,4,1015,23,33,59,54
1433,1180,966,214,18,1,148,24,91,0,0,0,0,714,251,215,125,819,28,196,3,950,3,18,25,37
1434,197,191,6,1,0,58,1,11,0,0,0,0,123,34,40,120,36,13,2,3,138,1,1,5,10
1435,880,792,88,32,4,113,43,21,45,16,17,4,619,105,156,90,764,19,2,4,689,5,30,27,16
1436,1275,1016,259,19,3,150,28,57,1,0,1,0,707,327,241,917,72,33,239,4,1007,5,20,36,33
1437,82,80,2,1,0,3,5,0,0,0,0,0,66,5,11,73,7,0,1,0,78,0,0,0,0
1438,1636,1585,51,48,0,193,39,3,0,0,0,0,1250,118,268,159,1291,106,2,6,1435,2,27,9,11
1439,435,420,15,15,0,58,23,0,0,0,0,0,264,51,120,37,329,47,0,1,349,0,8,7,6
1440,156,155,1,1,0,24,8,5,0,0,0,0,112,17,27,107,40,8,0,0,121,1,5,4,6
1441,497,474,23,0,2,121,12,35,0,0,0,0,330,84,83,76,342,29,9,3,358,4,6,17,20
1442,1031,677,354,95,0,54,22,0,0,0,0,0,490,24,517,66,785,0,0,135,699,1,23,4,2
1443,210,190,20,1,0,40,7,6,0,0,0,0,132,42,36,29,132,14,19,4,160,0,3,10,12
1444,997,756,241,71,0,55,35,0,0,0,0,0,559,39,399,609,241,2,0,110,758,0,30,5,4
1445,997,537,460,161,0,39,33,0,0,0,0,0,108,24,865,27,717,0,0,62,462,2,45,8,3
1446,1225,1188,37,29,4,189,37,16,1,0,0,0,878,166,181,201,976,32,5,5,1047,2,27,26,19
1447,1491,1440,51,41,0,199,34,7,7,4,0,0,1135,176,180,139,1213,92,2,4,1295,5,13,30,21
1448,1386,1304,82,78,1,138,96,5,0,0,0,0,913,96,377,146,1108,74,4,1,1115,5,29,20,14
1449,418,329,89,8,2,33,10,22,4,0,0,0,219,105,94,75,248,18,77,0,332,0,12,10,15
1450,810,747,63,16,2,117,36,28,35,11,19,0,598,90,122,663,115,16,9,2,661,2,12,20,24
1451,860,842,18,15,1,84,24,5,0,0,0,0,674,74,112,125,684,35,2,2,734,1,17,19,8
1452,1454,1413,41,35,2,234,38,13,1,1,0,0,1064,175,215,192,1181,54,2,5,1255,3,24,25,18
1453,2293,2232,61,50,2,167,46,6,0,0,0,0,1985,121,187,1928,249,66,10,1,2129,4,16,36,12
1454,1156,860,296,70,1,85,21,0,0,0,0,0,775,32,349,129,831,2,0,166,922,1,30,3,1
1455,1340,1061,279,16,3,200,34,72,3,1,2,0,696,238,406,768,220,51,260,10,976,6,30,37,63
1456,370,308,62,18,0,74,22,41,37,16,20,0,152,71,147,47,269,28,7,2,217,3,13,13,30
1457,137,129,8,0,1,36,3,4,0,0,0,0,90,27,20,12,112,6,0,2,97,2,3,2,8
1458,490,474,16,9,0,62,14,2,0,0,0,0,348,78,64,55,384,35,6,2,405,5,3,11,15
1459,236,214,22,4,0,43,9,11,4,1,3,0,170,23,43,33,179,4,14,0,184,3,1,7,5
1460,9,9,0,0,0,1,0,0,0,0,0,0,7,0,2,0,9,0,0,0,7,0,0,1,1
1461,34,26,8,3,0,5,0,0,0,0,0,0,28,1,5,5,22,0,0,7,31,0,0,0,0
1462,887,734,153,30,0,95,33,61,3,1,2,0,497,164,226,130,593,36,120,0,670,6,22,25,24
1463,710,682,28,4,4,151,15,22,0,0,0,0,499,125,86,83,558,30,0,9,543,3,8,38,32
1464,833,669,164,10,0,79,9,32,0,0,0,0,462,181,190,574,67,29,154,1,635,2,21,18,33
1465,199,191,8,0,3,56,2,4,0,0,0,0,129,38,32,19,143,9,0,8,151,1,4,6,6
1466,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1467,1154,1022,132,41,2,177,112,69,87,39,35,9,660,129,365,929,186,18,4,5,853,6,40,17,36
1468,1906,1814,92,76,0,161,72,1,0,0,0,0,1464,134,308,191,1577,83,16,8,1634,2,29,21,21
1469,1702,1650,52,37,0,127,32,5,0,0,0,0,1484,77,141,326,1285,51,4,2,1587,4,12,18,5
1470,108,98,10,3,0,15,5,5,3,2,1,0,78,15,15,76,20,4,4,1,75,0,2,6,5
1471,131,124,7,2,0,28,4,9,2,2,0,0,86,23,22,8,113,4,3,1,83,1,4,7,14
1472,1800,1748,52,38,2,158,19,1,0,0,0,0,1497,130,173,271,1409,63,14,8,1640,1,15,21,16
1473,734,708,26,13,0,135,24,7,2,0,0,0,544,99,91,285,407,24,8,4,607,2,8,15,25
1474,669,609,60,14,2,109,11,23,12,5,4,0,498,78,93,58,586,10,10,5,544,4,8,33,16
1475,290,245,45,4,1,24,7,20,0,0,0,0,178,57,55,16,213,16,41,1,208,1,8,11,11
1476,825,664,161,11,1,111,43,57,0,0,0,0,465,203,157,22,609,27,150,2,638,1,11,30,31
1477,381,377,4,2,1,61,4,4,0,0,0,0,251,45,85,29,314,23,0,0,283,1,6,8,10
1478,665,642,23,23,2,66,18,2,0,0,0,0,523,55,87,135,504,16,0,1,568,1,6,19,12
1479,54,51,3,3,0,4,1,0,0,0,0,0,46,3,5,12,40,2,0,0,48,1,1,1,0
1480,221,205,16,0,0,77,1,1,0,0,0,0,127,51,43,30,131,17,0,11,162,0,3,5,5
1481,21,21,0,0,0,7,0,1,0,0,0,0,11,6,4,6,7,2,0,3,12,0,0,2,0
1482,1341,1295,46,7,4,268,33,72,1,0,1,0,1057,134,150,126,1127,31,34,6,1106,7,19,25,60
1483,1067,685,382,114,0,52,17,0,0,0,0,0,523,52,492,636,194,1,0,158,763,1,12,10,0
1484,589,535,54,22,2,107,16,3,26,19,1,6,418,74,97,519,46,8,1,6,465,2,4,22,17
1485,127,126,1,1,0,18,4,0,0,0,0,0,106,13,8,12,111,2,0,0,114,0,1,4,1
1486,2785,2685,100,84,5,328,91,34,12,4,6,1,2201,206,378,526,2185,32,4,9,2436,8,23,54,37
1487,755,612,143,21,0,86,21,49,12,1,8,0,464,139,152,555,51,25,110,6,589,2,16,16,30
1488,16,16,0,0,0,3,0,0,0,0,0,0,12,2,2,0,14,1,0,0,11,0,0,0,2
1489,716,703,13,4,1,140,7,13,0,0,0,0,570,75,71,74,569,33,3,4,595,2,12,16,24
1490,60,49,11,4,0,3,0,0,0,0,0,0,41,2,17,4,42,0,0,14,48,0,0,0,0
1491,255,251,4,3,0,35,12,1,0,0,0,0,145,19,91,14,189,35,1,0,181,0,8,2,5
1492,59,57,2,0,0,21,0,0,0,0,0,0,26,17,16,1,33,10,0,2,38,1,0,1,5
1493,148,144,4,1,0,29,2,3,2,1,1,0,89,27,32,15,123,4,1,0,117,2,5,1,4
1494,571,528,43,15,1,92,43,7,20,8,6,4,371,83,117,110,412,33,3,2,451,2,13,19,11
1495,1168,1014,154,36,5,165,42,64,85,38,28,6,902,102,164,196,941,11,13,4,880,3,16,38,48
1496,1176,855,321,71,0,36,43,0,0,0,0,0,722,66,388,720,234,2,0,183,971,0,25,8,5
1497,775,667,108,33,3,152,45,37,60,32,17,1,541,91,143,625,112,15,13,4,590,1,13,22,28
1498,671,535,136,17,0,70,23,38,0,0,0,0,399,127,145,46,471,21,119,1,549,1,11,14,20
1499,184,182,2,0,0,56,0,7,0,0,0,0,106,45,33,11,139,17,1,2,134,1,3,4,5
1500,146,113,33,1,1,19,7,11,1,0,0,0,76,27,43,88,19,6,31,0,113,0,4,3,4
1501,57,56,1,0,0,12,1,1,0,0,0,0,47,6,4,3,50,4,0,0,46,1,0,0,3
1502,1719,1663,56,26,1,175,24,12,25,8,13,0,1515,103,101,154,1529,23,5,5,1589,2,4,17,20
1503,663,525,138,37,0,68,10,0,0,0,0,0,424,30,209,384,160,0,0,107,531,0,12,2,0
1504,249,225,24,9,3,57,9,14,14,7,5,0,165,33,51,192,36,12,1,2,189,0,6,6,9
1505,1006,945,61,37,2,119,62,16,15,6,3,1,662,143,201,31,936,28,2,3,845,5,15,23,19
1506,109,108,1,1,0,17,4,1,0,0,0,0,84,15,10,19,86,2,0,0,95,0,6,1,1
1507,1445,1177,268,29,1,160,18,43,0,0,0,0,944,312,189,104,1038,47,239,3,1185,1,18,42,42
1508,5,5,0,0,0,0,0,0,0,0,0,0,4,1,0,1,4,0,0,0,5,0,0,0,0
1509,1323,1195,128,73,4,145,54,30,40,21,16,3,876,152,295,992,248,53,8,4,1038,7,29,22,30
1510,632,595,37,32,0,89,8,3,0,0,0,0,436,72,124,89,463,43,5,1,513,1,14,7,9
1511,223,193,30,2,0,31,7,17,2,0,2,0,135,41,47,169,15,9,26,0,145,2,5,12,13
1512,70,65,5,1,0,8,1,3,0,0,0,0,45,8,17,5,56,5,4,0,52,1,1,2,2
1513,1498,1211,287,26,2,155,53,57,0,0,0,0,658,300,540,106,1015,92,261,4,1031,6,42,32,33
1514,278,266,12,0,0,95,4,18,0,0,0,0,139,72,67,24,175,26,1,10,170,2,7,7,17
1515,635,622,13,1,1,137,9,70,2,2,0,0,456,101,78,31,570,12,7,5,460,3,13,17,36
1516,13,13,0,0,0,7,0,0,0,0,0,0,5,5,3,2,7,2,0,0,7,0,1,1,0
1517,130,129,1,1,0,12,8,7,0,0,0,0,102,8,20,9,115,4,0,1,111,0,3,0,3
1518,647,621,26,19,3,89,23,8,6,3,1,0,523,56,68,44,583,7,1,4,575,2,8,15,6
1519,736,548,188,17,0,114,13,10,0,0,0,0,356,154,226,456,61,31,171,0,501,1,17,19,36
1520,11,11,0,0,0,3,0,0,0,0,0,0,10,1,0,3,7,0,0,0,8,0,0,0,2
1521,294,228,66,4,2,42,0,7,0,0,0,0,152,82,60,20,197,10,62,0,220,2,5,7,18
1522,1515,1259,256,46,0,173,57,96,1,0,0,0,882,334,299,1096,139,55,209,5,1184,4,30,27,54
1523,738,677,61,17,3,141,26,75,27,7,5,5,483,116,139,151,544,23,9,6,508,6,16,29,38
1524,1489,1411,78,56,1,161,20,12,0,0,0,0,1085,167,237,1107,222,87,21,3,1251,5,16,24,19
1525,161,158,3,3,0,20,6,1,0,0,0,0,129,11,21,10,139,10,0,1,138,0,2,4,3
1526,119,104,15,0,0,9,2,1,0,0,0,0,84,15,20,92,5,7,15,0,100,0,2,1,2
1527,109,106,3,3,0,15,12,1,0,0,0,0,80,11,18,10,96,2,0,0,94,0,4,4,0
1528,965,932,33,31,2,91,27,7,0,0,0,0,709,86,170,157,753,36,2,6,807,3,19,14,16
1529,1431,1349,82,73,0,219,51,13,1,0,0,0,963,186,282,144,1145,93,1,15,1213,5,21,29,29
1530,765,712,53,1,6,273,17,23,0,0,0,0,535,144,86,432,253,33,2,22,555,6,10,31,40
1531,533,512,21,8,0,123,22,26,2,0,1,1,370,74,89,361,119,17,6,8,400,1,12,23,18
1532,807,779,28,18,2,141,13,25,3,1,1,0,623,89,95,139,614,27,4,4,648,2,9,19,33
1533,347,308,39,2,0,76,10,23,1,0,0,0,190,69,88,49,232,20,36,1,252,2,7,11,14
1534,1041,975,66,15,1,136,49,31,25,17,6,2,738,117,186,276,721,17,8,5,843,4,15,20,26
1535,979,926,53,41,1,88,11,0,0,0,0,0,736,76,167,811,103,37,11,1,809,1,23,18,16
1536,1138,835,303,86,0,71,12,0,0,0,0,0,584,37,517,115,862,0,1,106,815,1,24,9,2
1537,1247,1194,53,52,0,139,59,5,0,0,0,0,942,99,206,72,1106,39,1,9,1078,3,19,12,9
1538,1194,909,285,49,0,99,21,70,26,7,13,3,595,246,353,855,57,39,210,4,822,4,27,40,54
1539,15,15,0,0,0,0,0,0,0,0,0,0,12,3,0,0,15,0,0,0,13,0,0,0,0
1540,407,396,11,5,3,67,9,7,1,0,0,0,311,58,38,44,338,13,0,2,323,4,5,10,20
1541,558,501,57,22,2,112,30,67,29,14,5,2,311,90,157,76,423,38,5,5,345,3,21,20,38
1542,3,3,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,2,0,0,0,1
1543,3,3,0,0,0,2,0,0,0,0,0,0,1,0,2,0,3,0,0,0,2,0,0,0,0
1544,320,239,81,4,0,43,8,13,0,0,0,0,171,78,71,74,149,13,77,2,241,2,5,7,13
1545,1116,968,148,58,6,166,42,40,77,16,34,4,764,143,209,114,972,24,0,3,863,4,10,31,40
1546,2,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0
1547,1078,851,227,15,1,150,41,69,0,0,0,0,500,225,353,105,672,62,212,4,750,6,25,24,57
1548,1097,1026,71,32,0,154,21,1,0,0,0,0,783,128,186,160,820,52,39,4,916,1,13,22,22
1549,144,113,31,5,0,15,0,3,0,0,0,0,82,28,34,13,90,9,26,1,110,0,1,1,6
1550,824,800,24,9,4,165,17,24,0,0,0,0,554,131,139,157,593,33,15,7,578,4,10,38,35
1551,417,408,9,9,0,41,5,1,0,0,0,0,334,34,49,35,371,9,0,0,355,1,7,11,7
1552,590,568,22,18,1,78,16,1,0,0,0,0,380,82,128,68,436,46,4,0,471,2,18,7,9
1553,343,331,12,11,1,40,17,3,0,0,0,0,238,32,73,18,302,19,1,1,290,1,9,6,5
1554,2139,2075,64,53,1,227,73,4,0,0,0,0,1628,165,346,294,1645,112,11,11,1904,7,28,32,11
1555,18,18,0,0,0,4,0,0,0,0,0,0,9,4,5,1,14,2,0,0,13,0,1,0,1
1556,18,16,2,1,0,3,1,3,0,0,0,0,12,3,3,1,16,0,1,0,12,0,1,1,0
1557,1086,1020,66,11,8,159,28,61,41,21,0,2,838,101,147,973,73,13,10,2,914,1,13,14,28
1558,419,381,38,20,1,75,11,10,16,7,3,1,264,53,102,46,337,29,1,2,306,1,4,17,13
1559,21,21,0,0,1,3,1,0,0,0,0,0,15,2,4,3,18,0,0,0,20,0,0,0,0
1560,1440,1398,42,29,2,258,50,17,0,0,0,0,1070,132,238,131,1206,59,12,3,1196,3,33,21,21
1561,1070,761,309,69,1,43,19,0,0,0,0,0,600,40,430,122,729,0,2,192,777,5,33,4,0
1562,288,253,35,4,1,27,9,4,0,0,0,0,203,51,34,50,196,7,31,0,226,1,7,8,9
1563,402,386,16,1,2,79,7,12,2,1,0,0,281,62,59,53,304,31,3,4,307,1,7,19,18
1564,187,178,9,0,0,55,1,0,0,0,0,0,145,32,10,27,140,6,2,7,165,0,0,3,4
1565,179,172,7,0,0,40,3,0,0,0,0,0,138,27,14,30,137,3,1,3,157,0,1,4,9
1566,37,25,12,0,0,3,0,0,0,0,0,0,21,0,16,5,30,0,0,2,25,1,1,0,0
1567,140,139,1,0,0,17,4,9,0,0,0,0,100,27,13,15,114,6,0,4,106,1,3,3,9
1568,33,33,0,0,0,10,1,1,0,0,0,0,22,5,6,7,22,1,0,0,23,0,0,1,4
1569,205,203,2,1,0,47,8,2,0,0,0,0,145,36,24,155,35,6,1,2,165,1,7,8,10
1570,756,711,45,11,0,130,17,18,2,1,1,0,463,112,181,64,560,90,2,4,581,1,18,8,18
1571,947,911,36,26,0,67,44,1,0,0,0,0,787,89,71,53,837,28,2,8,888,0,9,6,5
1572,6,5,1,0,0,1,0,0,0,0,0,0,3,0,3,0,5,0,0,0,4,0,0,0,0
1573,174,166,8,1,0,41,5,14,1,0,0,0,88,44,42,21,126,14,2,2,96,1,7,6,18
1574,91,76,15,0,0,7,0,6,0,0,0,0,51,20,20,6,64,4,15,0,64,0,1,1,6
1575,24,23,1,0,1,3,0,0,0,0,0,0,20,3,1,2,19,1,1,0,21,0,0,1,0
1576,17,17,0,0,0,1,0,1,0,0,0,0,11,3,3,1,13,1,0,2,15,0,0,1,0
1577,1149,1037,112,23,7,222,60,31,83,35,36,10,805,111,233,1000,102,17,5,2,857,6,21,39,40
1578,13,12,1,0,0,1,0,0,0,0,0,0,10,2,1,1,12,0,0,0,11,0,0,0,0
1579,1741,1395,346,39,2,164,31,68,0,0,0,0,972,404,365,163,1142,87,307,7,1339,6,45,44,44
1580,1365,1348,17,14,1,223,41,5,0,0,0,0,1054,126,185,123,1187,34,2,2,1171,2,23,36,14
1581,261,259,2,0,0,46,6,8,1,0,0,0,203,28,30,218,25,13,1,0,220,0,3,10,5
1582,222,220,2,2,0,28,13,1,0,0,0,0,185,12,25,34,174,7,0,1,203,1,1,2,3
1583,1597,1309,288,27,0,108,27,42,0,0,0,0,948,295,354,176,1104,42,261,5,1290,2,21,50,32
1584,1988,1915,73,57,1,154,39,10,0,0,0,0,1606,131,251,186,1720,40,16,4,1751,1,19,34,26
1585,1324,937,387,97,0,77,11,0,0,0,0,0,694,61,569,149,919,0,0,187,942,3,38,1,1
1586,1564,1314,250,27,1,159,25,55,0,0,0,0,984,305,275,1093,157,60,223,3,1259,3,18,38,52
1587,1496,1442,54,48,0,114,44,1,0,0,0,0,1236,121,139,145,1276,47,4,4,1378,1,11,14,8
1588,165,162,3,0,0,31,2,3,1,1,0,0,104,29,32,122,31,6,1,0,131,0,5,4,6
1589,736,651,85,59,0,103,26,13,20,8,8,0,502,90,144,576,123,26,0,2,600,2,8,12,10
1590,57,55,2,0,0,16,0,2,0,0,0,0,27,17,13,3,34,9,0,0,37,0,1,2,2
1591,1064,1049,15,2,5,212,26,63,2,0,0,0,753,184,127,280,709,25,11,22,802,4,12,36,62
1592,31,23,8,1,0,4,0,0,0,0,0,0,22,0,9,3,17,1,0,10,25,0,0,0,0
1593,105,101,4,4,0,18,1,0,0,0,0,0,64,17,24,54,33,10,0,0,73,0,3,5,4
1594,1040,1024,16,12,3,156,9,10,1,0,1,0,876,77,87,132,870,27,3,1,881,1,9,29,19
1595,2052,1877,175,108,4,256,109,36,63,27,31,3,1298,220,534,1634,317,68,4,6,1676,7,21,24,31
1596,287,210,77,16,0,26,7,0,0,0,0,0,140,12,135,17,230,1,0,26,201,0,5,0,1
1597,1523,1457,66,49,1,103,43,2,1,1,0,0,1273,123,127,223,1229,42,2,4,1424,0,19,16,5
1598,400,314,86,7,0,46,9,20,0,0,0,0,212,90,98,19,274,15,79,2,296,0,7,7,17
1599,161,124,37,2,0,22,4,2,7,1,6,0,89,36,36,114,11,4,28,0,126,1,1,2,11
1600,365,357,8,1,1,100,7,23,1,0,0,0,288,39,38,77,278,7,0,2,274,2,7,20,21
1601,818,680,138,11,0,66,20,42,0,0,0,0,482,183,153,583,70,29,127,0,640,1,14,22,34
1602,67,62,5,0,0,28,0,1,0,0,0,0,39,17,11,8,39,6,1,0,38,0,2,4,6
1603,214,207,7,0,1,75,9,6,0,0,0,0,108,67,39,26,121,24,1,10,132,2,9,12,13
1604,370,302,68,6,1,48,4,10,0,0,0,0,202,85,83,249,39,14,62,0,306,2,4,6,8
1605,71,67,4,2,0,3,6,3,0,0,0,0,50,11,10,52,10,4,2,1,64,0,3,1,0
1606,870,771,99,13,2,72,30,41,0,0,0,0,553,169,148,681,86,12,86,3,705,4,12,17,24
1607,2028,1974,54,45,0,165,66,5,0,0,0,0,1612,124,292,159,1706,83,9,6,1801,4,25,17,10
1608,975,780,195,21,0,124,47,71,39,14,19,0,501,177,297,731,59,31,135,5,681,5,13,20,50
1609,136,96,40,5,0,14,1,0,0,0,0,0,92,4,40,69,48,0,0,19,112,0,2,0,1
1610,966,779,187,26,2,136,23,40,21,0,14,2,602,177,187,678,117,16,140,0,769,0,8,19,35
1611,2714,2607,107,70,1,207,31,3,0,0,0,0,2297,179,238,2295,280,74,13,9,2515,3,10,29,20
1612,1529,1470,59,57,1,272,54,4,1,1,0,0,1131,152,246,128,1334,43,0,4,1326,3,19,35,29
1613,764,636,128,10,0,76,9,43,1,0,0,0,435,182,147,54,552,30,117,6,583,1,14,31,36
1614,343,328,15,6,0,18,13,3,0,0,0,0,237,30,76,48,269,12,9,3,288,2,10,6,5
1615,472,442,30,25,1,103,29,4,3,0,2,1,264,72,136,40,375,28,1,4,335,1,23,11,9
1616,592,585,7,4,0,45,10,0,0,0,0,0,489,36,67,480,71,23,3,1,537,0,8,7,2
1617,1094,1042,52,31,1,70,47,1,0,0,0,0,853,72,169,170,840,35,20,8,967,4,17,8,11
1618,104,93,11,0,0,35,2,0,0,0,0,0,72,19,13,17,70,4,2,0,78,0,0,4,5
1619,762,746,16,9,1,119,32,7,7,1,6,0,528,93,141,79,627,40,0,5,622,2,15,18,13
1620,54,44,10,1,1,5,1,0,0,0,0,0,24,20,10,36,3,4,9,0,40,1,0,1,2
1621,123,95,28,3,0,17,3,3,0,0,0,0,56,15,52,83,1,12,25,0,85,1,3,3,2
1622,1702,1473,229,102,1,229,61,46,113,29,57,10,1226,156,320,185,1442,45,10,7,1390,8,14,32,35
1623,1648,1608,40,37,0,121,55,1,0,0,0,0,1387,91,170,116,1442,51,3,6,1490,1,22,27,9
1624,1598,1562,36,35,0,130,14,0,0,0,0,0,1467,65,66,138,1410,27,0,7,1537,2,6,9,6
1625,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1626,1729,1695,34,30,2,131,45,3,0,0,0,0,1461,101,167,261,1389,41,4,11,1610,5,9,15,6
1627,1019,960,59,59,0,94,12,0,0,0,0,0,816,68,135,200,762,41,0,5,895,0,9,14,7
1628,523,480,43,1,3,120,13,16,0,0,0,0,361,83,79,59,417,20,0,14,361,5,8,25,30
1629,488,477,11,2,3,104,3,12,0,0,0,0,419,43,26,64,400,11,1,3,404,2,8,19,21
1630,169,126,43,2,0,15,3,13,3,0,2,0,74,45,50,123,6,2,38,0,122,0,3,3,8
1631,862,699,163,20,1,79,9,44,0,0,0,0,529,179,154,646,56,11,143,0,691,1,12,21,25
1632,38,32,6,2,0,3,2,1,0,0,0,0,22,6,10,1,32,1,4,0,28,1,0,0,1
1633,384,371,13,11,0,41,6,2,0,0,0,0,316,35,33,62,301,13,1,0,340,0,4,6,8
1634,159,155,4,0,0,19,1,14,0,0,0,0,119,21,19,29,117,6,3,0,126,2,1,4,4
1635,814,766,48,28,0,54,33,4,0,0,0,0,573,76,165,147,608,20,20,0,671,3,15,20,12
1636,1295,911,384,130,0,127,49,0,0,0,0,0,512,54,729,132,869,0,0,163,849,7,49,6,3
1637,1427,1343,84,74,1,144,73,9,0,0,0,0,953,152,322,1036,264,80,10,7,1193,6,27,27,21
1638,159,157,2,0,0,27,6,3,0,0,0,0,95,28,36,18,116,20,0,1,108,0,2,3,8
